English,Manx
12 I will receive the cup of salvation : and call upon the Name of the Lord.,12 Nee’ms goaill cappan y taualtys: as nee’m geamagh er Ennym y Chiarn.
"13 I will pay my vowes now in the presence of all his people : right deare in the sight of the Lord, is the death of his Saints.",13 Nee’m my vreearaghyn y eeck nish kionfenish ooilley e phobble: feer deyr ayns shilley’n Chiarn ta baase e nooghyn.
"14 Behold (O Lord) how that I am thy servant : I am thy servant, and the sonne of thy handmaid; thou hast broken my bonds in sunder.","14 Cur‐my‐ner, O Hiarn, kys dy vel mish dty harvaant: ta mish dty harvaant, as mac dt’inney-veyl; t’ow er vrishey my chianglaghyn veih my‐chielley."
15 I wil offer to thee the sacrifice of Thankesgiving : and will call upon the Name of the Lord.,15 Chebb‐ym hoods yn oural dy hoyrt‐booise: as nee’m geamagh er Ennym y Chiarn.
"16 I will pay my vowes unto the Lord, in the sight of all his people : in the courts of the Lords house, even in the mids of thee, O Hierusalem. Praise the Lord.","16 Eeck‐ym my vreearaghyn gys y Chiarn, ayns fenish ooilley e phobble: ayns cooyrtyn thie yn Chiarn, dy-jarroo, ayns y vean ayds, O Yerusalem. Moylley‐jee yn Chiarn."
,
,
Laudate Dominum. Psal. 117.,Psal. 117. Laudate Dominum.
"O praise the Lord all yee heathen : praise him, all ye Nations.","1 O moylley-jee yn Chiarn, ooilley shiuish ashoonyn: moylley‐jee eh, ooilley shiuish e phobble."
2 For his mercifull kindnesse is ever more and more towards us : and the trueth of the Lord endureth for ever. Praise the Lord.,2 Son ta e chenjallys vyghinagh dy-kinjagh ny smoo as ny smoo er ny hoilshaghey orrin: as ta firrinys y Chiarn farraghtyn son dy-bragh. Moylley‐jee yn Chiarn.
,
,
Confitemini Domino. Psal. 118.,Psal. 118. Confitemini Domino.
"O give thanks unto the Lord, for he is gracious : because his mercie endureth for ever.","1 O cur‐jee booise da’n Chiarn, son t’eh graysoil: son ta e vyghin farraghtyn son dy-bragh."
"2 Let Israel now confesse, that he is gracious : and that his mercie endureth for ever.",2 Lhig da Israel nish goaill-rish dy vel eh graysoil: as dy vel e vyghin farraghtyn son dy-bragh.
3 Let the house of Aaron now confesse : that his mercie endureth for ever.,3 Lhig da thie Aaron nish goaill‐rish: dy vel e vyghin farraghtyn son dy-bragh.
"4 Yea, let them now that feare the Lord, confesse : that his mercie endureth for ever.","4 Dy-jarroo, lhig dauesyn ta nish aggle orroo roish y Chiarn, goaill‐rish: dy vel e vyghin farraghtyn son dy-bragh."
5 I called upon the Lord in trouble : and the Lord heard me at large.,5 Deïe mee er y Chiarn ayns my heaghyn: as hug y Chiarn slane clashtyn dou.
6 The Lord is on my side : I will not feare what man doeth unto me.,6 Ta’n Chiarn er my lheh’s: cha bee aggle orrym jeh ny oddys dooinney y yannoo rhym.
7 The Lord taketh my part with them that helpe mee: therefore shall I see my desire upon mine enemies.,7 Ta’n Chiarn goaill my phaart mâroosyn ta cooney lhiam: shen‐y‐fa hee‐ym my yeearree er my noidyn.
8 It is better to trust in the Lord : then to put any confidence in man.,8 Te ny share dy hreishteil ayns y Chiarn: na dy chur barrant erbee gys dooinney.
9 It is better to trust in the Lord : then to put any confidence in princes.,9 Te ny share dy hreishteil ayns y Chiarn: na dy chur treishteil erbee ayns prinsyn.
10 All nations compassed mee round about : but in the Name of the Lord will I destroy them.,10 Ren dy-chooilley ashoon cheet mygeayrt‐y‐moo’m: agh ayns Ennym y Chiarn nee’m ad y stroie.
"11 They kept me in on every side, they kept me in (I say) on every side : but in the Name of the Lord wil I destroy them.","11 Ren ad m’y hionney er dy-chooilley cheu, haink ad chione orrym, ta mee gra, er dy-chooilley cheu: agh ayns Ennym y Chiarn stroie‐ym ad."
"12 They came about me like Bees, and are extinct even as the fire among the thornes : for in the Name of the Lord I will destroy them.","12 Haink ad mygeayrt‐y‐moo’m myr shellanyn, as t’ad er ny vooghey myr aile mastey drineyn: son ayns Ennym y Chiarn nee’m ad y stroie."
"13 Thou hast thrust sore at mee, that I might fall : but the Lord was my helpe.",13 T’ow er lhie dy-trome orrym dy my lhieggal: agh va’n Chiarn my chooney.
14 The Lord is my strength and my song : and is become my salvation.,14 Ta’n Chiarn my niart as my arrane: as t’eh er jeet dy ve my haualtys.
15 The voyce of joy and health is in the dwellings of the righteous : the right hand of the Lord bringeth mightie things to passe.,15 Ta coraa boggey as slaynt ayns cummallyn y vooinjer chairagh: ta laue yesh y Chiarn coyrt lesh reddyn yindyssagh gys kione.
16 The right hand of the Lord hath the preeminence : the right hand of the Lord bringeth mightie things to passe.,16 Ta laue yesh y Chiarn er-skyn ooilley: ta laue yesh y Chiarn cur lesh reddyn yindyssagh mygeayrt.
"17 I wil not die, but live : & declare the works of the Lord.","17 Cha voym baase, agh bee’m er my reayll bio; dy hoilshaghey magh obbraghyn y Chiarn."
I wil] 1662 I shall,
18 The Lord hath chastened and corrected mee : but hee hath not given me over unto death.,18 Ta’n Chiarn er my smaghtaghey as er my cherraghey: agh cha vel eh er my livrey harrish gys baase.
"19 Open me the gates of righteousnesse : that I may goe into them, and give thankes unto the Lord.","19 Foshil‐jee dooys giattyn y chairys: dy voddym goll stiagh orroo, as booise y choyrt da’n Chiarn."
20 This is the gate of the Lord : the righteous shal enter into it.,20 Shoh giatt y Chiarn: hed y vooinjer chrauee stiagh ayn.
"21 I will thanke thee, for thou hast heard mee : and art become my salvation.","21 Ver‐yms booise dhyt, son t’ow er my chlashtyn: as er jeet dy ve my haualtys."
22 The same stone which the builders refused : is become the head stone in the corner.,22 Yn chlagh cheddin ren ny masoonee y vee‐lowal: ta er jeet dy ve yn ard chlagh chorneilagh.
,
23 This is the Lords doing : and it is marveilous in our eyes.,23 Shoh jannoo yn Chiarn: as te yindyssagh ayns ny sooillyn ain.
24 This is the day which the Lord hath made : we will rejoyce and be glad in it.,24 Shoh’n laa ta’n Chiarn er n’oardaghey: gow‐ee mayd boggey as bee mayd gennal ayn.
,
"25 Helpe mee now, O Lord : O Lord send us now prosperitie.","25 Cooin lhiam nish, O Hiarn: O Hiarn, cur dooin nish maynrys."
,
"26 Blessed be he that commeth in the Name of the Lord : we have wished you good lucke, ye that be of the house of the Lord.",26 Bannit t’eshyn ta cheet ayns Ennym y Chiarn: ta shin er vannaghey diuish ta jeh thie’n Chiarn.
ye that be] 1662 ye that are,
"27 God is the Lord which hath shewed us light : bind the sacrifice with cords, yea, even unto the hornes of the Altar.","27 Jee yn Chiarn t’er chur dooin soilshey: kaingle‐jee yn oural lesh coyrdyn, gys eer eairkyn yn altar."
Lord which] 1662 Lord who,"eairkyn] 1765, 1769 eayrkyn"
"28 Thou art my God, and I will thanke thee : thou art my God, and I will praise thee.","28 She uss my Yee, as ver-ym booise dhyt: uss my Yee, as ver‐ym moylley dhyt."
"29 O give thankes unto the Lord, for he is gracious: and his mercie endureth for ever.","29 O cur‐jee booise da’n Chiarn, son t’eh graysoil: as ta e vyghin farraghtyn son dy-bragh."
,
The xxiiii. day.,The 24. day.
Evening prayer.,EVENING PRAYER.
Beati immaculati. Psal. 119.1-8.,Psal. 119. Beati immaculati.
Blessed are those that are undefiled in the way : and walke in the Law of the Lord.,1 Bannit t’adsyn ta glen ayns y raad: as ta gimmeeaght ayns leigh yn Chiarn.
,"glen] 1769 ynric, 1777 ynrick, 1819 glen"
2 Blessed are they that keepe his Testimonies : & seek him with their whole heart.,2 Bannit t’adsyn ta freayll ny recortyssyn echey: as shirrey er y hon lesh ooilley nyn gree.
3 For they which doe no wickednesse : walke in his wayes.,3 Son t’adsyn nagh vel jannoo veg yn olk: gimmeeaght ayns e raaidyn.
which] 1662 who,
4 Thou hast charged : that we shall diligently keepe thy Commandements.,4 T’ow uss er haarey shin: dy-imneagh dy reayll dt’annaghyn.
5 O that my wayes were made so direct : that I might keepe thy Statutes.,"5 Oh, dy beagh my raaidyn cha jeeragh shen: dy voddin dty ’lattyssyn y reayll!"
6 So shall I not bee confounded : while I have respect unto all thy Commandements.,6 Myr shen cha bee’m er my choyrt gys nearey: choud as ta mee coyrt tastey da ooilley dty annaghyn.
,ooilley] 1765 oilley
7 I will thanke thee with an unfained heart : when I shall have learned the Judgements of thy righteousnes.,7 Ver-ym booise dhyt lesh cree firrinagh: tra vee’m er n’ynsaghey briwnyssyn dty chairys.
8 I will keep thy ceremonies : O forsake me not utterly.,8 Freill‐ym dty oardaghyn: O ny treig mee dy-bollagh.
,
Psal. 119.9-16,
In quo corriget.,In quo corriget?
,
Wherewithall shall a yong man cleanse his way : even by ruling himselfe after thy word.,[9] Cre’n aght nee dooinney aeg e raaidyn y reayll glen: dy-jarroo liorish reill eh hene cordail rish dty ghoo?
10 With my whole heart have I sought thee : O let me not goe wrong out of thy Commandements.,[10] 2 Lesh ooilley my chree ta mee er hirrey er dty hon: O ny lhig dou goll er‐shaghryn veih dty annaghyn.
11 Thy wordes have I hidde within my heart : that I should not sinne against thee.,[11] 3 Dty ghoan ta mee er ollaghey cheu‐sthie ayns my chree: nagh jinnin peccah ’yannoo dt’oï.
,"’yannoo] absent in 1769, 1777, 1819"
"12 Blessed art thou, O Lord : O teach me thy Statutes.","[12] 4 Bannit t’ow uss, O Hiarn: O ynsee dou dty ’lattyssyn."
13 With my lips have I bene telling : of all the Judgements of thy mouth.,[13] 5 Lesh my veillyn ta mee er ny ve ginsh: jeh ooilley briwnyssyn dty veeall.
14 I have had as great delight in the way of thy Testimonies : as in all maner of riches.,[14] 6 Ta taitnys wheesh er ve aym ayns raad dty leighyn: as ayns dy-chooilley vonney dy verchys.
15 I wil talk of thy Commandements : and have respect unto thy ways.,[15] 7 Nee’m taggloo jeh dt’annaghyn: as ver-ym geill da dty raaidyn.
,
16 My delight shall bee in thy Statutes : and I will not forget thy word.,[16] 8 Bee my haitnys ayns dty ’lattyssyn: as cha jarrood‐ym dty ghoo.
,
Psal. 119.17-24,
Retribue seruo tuo.,Retribue servo tuo.
"O doe well unto thy servant : that I may live, and keepe thy word.",[17] O jean mie da dty harvaant: dy voddym ’ve bio as dty ghoo y reayll.
18 Open thou mine eyes : that I may see the wonderous things of thy Law.,[18] 2 Foshil uss my hooillyn: dy voddym fakin reddyn yindyssagh dty leigh.
19 I am a stranger upon earth : O hide not thy Commandements from me.,[19] 3 Ta mee my yoarree er y thalloo: O ny jean uss keiltyn voym dty annaghyn.
20 My soule breaketh out for the very fervent desire : that it hath alway unto thy Judgements.,[20] 4 Ta m’annym brishey magh son y ghraih feer jeean: t’eck dy-kinjagh gys dt’oardaghyn.
,
21 Thou hast rebuked the proud : and cursed are they that doe erre from thy Commandements.,[21] 5 T’ow er choyrt oghsan da ny mooaralee: as cursit t’adsyn ooilley ta goll er‐shaghryn veih dty annaghyn.
22 O turne from mee shame and rebuke : for I have kept thy Testimonies.,[22] 6 O chyndaa voym’s nearey as oghsan: son ta mee er vreaylley dty recortyssyn.
23 Princes also did sit and speake against mee : but thy servant is occupied in thy Statutes.,[23] 7 Ren prinsyn myrgeddin soie as loayrt m’oï: agh ta dty harvaant thaaghey eh hene ayns dty ’lattyssyn.
24 For thy testimonies are my delight : & my counsailers.,[24] 8 Son ta ny recortyssyn ayds my voggey: as my ir‐choyrlee.
,
Psal. 119.25-32,
Adhæsit pauimento.,Adhæsit pavimento.
My soule cleaveth to the dust : O quicken thou mee according to thy word.,[25] Ta m’annym lhiantyn gys y joan: O jean uss mish y vioghey cordail rish dty ghoo.
"26 I have knowledged my wayes, and thou heardest me : O teach me thy Statutes.","[26] 2 Ta mee er ghoaill‐rish my raaidyn, as t’ow uss er my chlashtyn: O ynsee dou dty ’lattyssyn."
knowledged] 1762 acknowledged,
27 Make mee to understand the way of thy Commandements : and so shall I talke of thy wonderous workes.,[27] 3 Cur orrym toiggal raad dt’annaghyn: as myr shen nee’m taggloo jeh dt’obbraghyn yindyssagh.
28 My soule melteth away for very heavinesse : comfort thou me according unto thy word.,[28] 4 Ta m’annym’s lheïe ersooyl son eer trimshey: jean m’y gherjaghey cordail rish dty ghoo.
,
29 Take from me the way of lying : and cause thou me to make much of thy Law.,[29] 5 Scugh foddey voym yn raad dy vreagyn: as cur orrym mooar y yannoo jeh dty leigh.
30 I have chosen the way of trueth : and thy Judgements have I layd before me.,[30] 6 Ta mee er reih raad ny firrinys: as dty vriwnyssyn ta mee er hoiaghey kiongoyrt rhym.
31 I have sticken unto thy Testimonies : O Lord confound me not.,"[31] 7 Ta mee er lhiantyn gys dty recortyssyn: O Hiarn, ny jean mish y choyrt gys nearey."
sticken] 1662 stuck,
32 I will runne the way of thy Commandements : when thou hast set my heart at libertie.,[32] 8 Nee’ms roih ayns raad dty annaghyn: tra t’ow uss er hoiaghey my chree ec reamys.
,
The xxv. day.,The 25. day.
Morning prayer.,MORNING PRAYER.
Psal. 119.33-40,
Legem pone.,Legem pone.
"Teach me, O Lord, the way of thy Statutes : and I shal keepe it unto the end.","[33] Ynsee dou, O Hiarn, raad dty ’lattyssyn: as freill‐ym eh gys y jerrey."
"34 Give me understanding, and I shall keepe thy Lawe : yea, I shal keepe it with my whole heart.","[34] 2 Cur dou tushtey, as freill‐ym dty leigh: freill‐ym eh dy-jarroo lesh ooilley my chree."
35 Make me to goe in the path of thy Commaundements : for therein is my desire.,[35] 3 Cur orrym dy immeeaght ayns cassan dt’annaghyn: son shen y raad ta my yeearree.
36 Incline my heart unto thy testimonies : & not to covetousnes.,[36] 4 Cromm my chree gys dty recortyssyn: as cha nee gys saynt.
"37 O turne away mine eyes, lest they behold vanitie : and quicken thou me in thy way.","[37] 5 O chyndaa ersooyl my hooillyn, nagh der ad geill da fardail: as jean mish y vioghey ayns dty raad."
38 O stablish thy word in thy servant : that I may feare thee.,[38] 6 O niartee dty ghoo ayns dty harvaant: dy voddyms aggle y ghoaill royd.
39 Take away the rebuke that I am afraide of : for thy Judgements are good.,[39] 7 Gow ersooyl yn kerraghey ta mee goaill aggle roish: son ta dty vriwnyssyn mie.
"40 Beholde, my delight is in thy Commandements : O quicken me in thy righteousnesse.","[40] 8 Cur‐my‐ner, ta my haitnys ayns dt’annaghyn: O jean mish y vioghey ayns dty chairys."
,
Psal. 119.41-48,
Et veniat super me.,Et veniat super me.
"Let thy loving mercie come also unto mee, O Lord : even thy salvation, according unto thy word.","[41] Lhig da dty vyghin ghraihagh cheet myrgeddin hyms, O Hiarn: dy-jarroo dty haualtys, cordail rish dty ghoo."
42 So shall I make answere unto my blasphemers : for my trust is in thy word.,[[42] 2 Shen myr verr-ym ansoor da my noidyn: son ta my hreishteil ayns dty ghoo.]
