Manx,English
ta marroo’n vio ’s cur jerrey er y vea!’     [1207],that kills the living and puts an end to life!’
,
"Choud’s va nyn moir wooar myr shoh brynladee,   [1208]","While our grandmother was babbling like this,"
"hass dooinney seose veih’n thammag, kiongoyrt r’ee. ","a man stood up from the bush, right in front of her."
E tappey ayns shen faggys ren ee ’choayl; ,Then she was close to losing her wits;
er lheid yn yindys cha row foast eck oayll.  [1209] ,she was quite unfamiliar with such a marvel.
,
[AUE],[EVE]
"‘Oh! cre shoh?’ dooyrt ee, ‘O, insh dou quoi oo. ","‘Oh! What is this?’ she said, ‘Oh, tell me who you are."
"Nee Adam noa oo, eer nish er dty chroo, ","Are you a new Adam, just now created,"
"dy ghoaill ayrn mârin jeh’n vie ta shin ayn,","to share with us the good we enjoy,"
"ny dy reill harrin, fo Jee, myr nyn gione?’","or to reign over us, under God, as our chief?’"
,
[SATAN],[SATAN]
"‘O Ven! O Wheen! O, lesh cre’n ennym share   [1210]","‘O Woman! O queen! Oh, with what title can I"
"oddym’s oo ’voylley, ’naght myr ta cooie as cair?  [1211]","best praise you, in a suitable and proper way? "
O aallid yial! feeu yindys ve da’n theihll! ,O shining beauty! Worthy to be the world’s wonder!
Oo’n cretoor s’miljey jeh dy chooilley eill. ,You are the sweetest creature of all flesh.
"Onnor te dooys ve ginshlagh gys dty phooar, ","It is an honour for me to be bowing to your supremacy,"
"as, myr t’ou feysht, dy hyndaa hood ansoor. ","and to return an answer to you, as you ask."
"Vaik oo’n ard-nieu hug vaidyn lesh yn ooyl,   [1212]","Did you see the snake that just now took the apple,"
as stiagh ’sy thammag ren snaue veih dty hooill? ,and crept into the shrub away from your sight?
"Mish va’n ard-nieu shen ren yn ooyl y ee,   [1213]","I was that snake that ate the apple,"
"nish dooinney jeant, ayns callin as ayns cree. ","now made man, in body and in heart."
"Roïe my volvane, snaue lesh my volg er laare;  [1214]","Before, [I was] a senseless creature crawling with my belly on the ground;"
"nish hee-oo mee shooyl, ’s t’aym creenaght, tushtey ’s glare. ","now you see me walking, and I have wisdom, intelligence and language."
"Lesh gee ooyl elley, bee’m, ec yn un skell,   [1215]","By eating another apple, I’ll be at that very instant"
my ainle cha sollys as ta Gabriel.’,an angel as brilliant as Gabriel.’
,
"Gee ren eh reesht, as v’eh er ny chaghlaa ","He ate again, and he was transformed"
’s gys ainle dy hoiljey v’eh er ny hyndaa.,and turned into an angel of light.
,
[SATAN],[SATAN]
"‘As my nee’m,’ dooyrt eh, ‘tooilley foast y ee, ","‘And if,’ he said, ‘I eat yet more,"
veih ainle gial higgym dy ve goll-rish Jee.’ ,from a shining angel I shall become like God.’
,
Eisht dreggyr Aue: ,Then Eve answered;
AUE,EVE
"‘Dty insh ta yindyssagh, ","‘Your tale is wonderful,"
as hee my hooillyn caghlaa mirrillagh. ,and my eyes see a miraculous change.
"Agh Jee Ooill’-niartal, chiaddee Niau as Thalloo,   ","But God Almighty, who designed Heaven and Earth,"
"ny oï cha vod pooar erbee elley shassoo, ","against whom no other power at all can stand,"
"ta er chur reamys slane y gharey dooin,     [1216]","who has given us full freedom of the garden,"
ynrican billey t’eh er sarey wooin. ,has forbidden one single tree to us.
"Baase t’eh er vaggyrt, jeh my nee mayd gee, ","He has threatened death, if we eat of it,"
’s quoi s’lhoys goaill er dy vrishey sarey Yee?’ ,and who dares presume to break God’s command?’
,
SATAN,SATAN
‘Yindys mooar eh dy jinnagh Jee fo harey    [1217],‘It is extraordinary that God should ban
veih ’lhiannoo hene nhee dy vel mie ’sy gharey. ,from his own child anything good in the garden.
"Mie, ta mee gra, son cre ta giootyn share ","Good, I say, for what better gifts are there"
"ny bioys, beaghey, creenaght, tushtey, ’s glare? ","than life, sustenance, wisdom, intelligence, and language? "
"Ny giootyn mie shoh ooilley t’ayms veih’n villey, ","All these good gifts I have from the tree,"
as my chaghlaa mooar ta jeant ayns dty hilley.,and my great transformation has been made in your sight.
"O s’maynrey jeant mee, liorish y mess shoh!",Oh how happy am I made by this fruit!
Cha nione dou’n baase; hee oo dy vel mee bio.’,I know not death; you see that I am alive.’
,
AUE,EVE
"‘Da cretooryn, cha vel Jee er chur leigh.   [1218]","‘To creatures, God has not given a law."
Cha vel fine cair. Cha vow ad kerragh veih. ,There is no due penalty. They will get no punishment from him.
"Uss, quoi-erbee oo, cha dug Jee fo harey, ","On you, whoever you are, God did not impose a ban,"
"gyn gee jeh’n villey shoh t’ayns mean y gharey, ","not to eat of this tree in the middle of the garden,"
"myr hug eh mish. Uss, veih yn leigh shoh free, ","as he did on me. You, free from this law,"
"ta foastagh bio, ga ren oo’n mess y ee, ","are still alive, although you ate the fruit, "
"agh ta mish fo’n leigh. As s’treih! cha nione dou’n saase,  [1219]","but I am under the law. And alas! I don’t know the means,"
"my vee’m goit kyndagh, nee my reayll veih baase.’ ","if I am caught guilty, that will spare me from death.’"
,
SATAN,SATAN
"‘Fys v’ec y chrootagh, my yinnagh oo gee   [1220]","‘The creator knew that, if you were to eat"
"jeh’n mess ooasle shoh, dy beagh oo jeant myr Jee.   ","of this noble fruit, you would be made like God."
"As eisht, ny share dy chummal seose e phooar,   [1221]","And then, the better to maintain his power,"
mee-hushtagh baillish freilt ve e chretoor. ,he wished his creature to be kept ignorant.
"Foast my she Jee eh, shegin da ve dooie,   [1222] ","Yet, if he is God, he must be kind."
"Son foill cha faase, cha jean eh uss y stroie. ","For such a minor fault, he won’t destroy you."
"’Naght myr t’eh niartal, t’eh neesht lane dy ghrayse. ","Just as he is mighty, he is also full of grace."
"Uss, shirrey tushtey, cha der eh gys baase. ","For seeking knowledge, he won’t put you to death."
"Bee creeney, Ven, gow, ee, cha vel danjeyr. ","Be wise, Woman, take, eat, there is no danger."
Hee-oo cre’n caghlaa hig lurg lheid y jinnair.’ ,You shall see what a transformation will come after such a meal.’
,
"Shoh grait, yn breag’rey scugh ny sodjey woiee, ","This said, the liar moved off further from her,"
as daag eh ish ayns smooinaght dowin ny yeï. ,and he left her in deep thought after him.
,
AUE,EVE
"‘Chroan bannee, aalin, s’berchee t’ayns Pargeiys!   [1223]","‘Blessed tree, beautiful, most splendid in Paradise!"
jeh dt’ ooylyn ooasle ta jeant rouyr meerioose.,to your noble apples too little attention is paid.
"Mooar ta dty veoyn, ga t’ou veih Dooinney freilt;   [1224]","Great is your potential, although you are withheld from Man;"
Maynrys Heelnaue Boght t’ou feeu dy ve eït.   [1225],you deserve to be called The Joy of Poor Mankind. 
"O cre’n gioot berchagh hug oo da’n ard-nieu, ","Oh what a precious gift you gave to the snake,"
"erskyn ny t’ayms, myr hee’m cooilleenit jiu! ","above anything I have, as I see brought about today!"
"Yn crootagh hene, quoi ren uss ’harey wooin,   [1226]","The creator himself, who forbade you to us, "
hug dhyt ard-voylley gynsagh dt’ ymmyd dooin.,gave you high praise in teaching us your use.
"Billey’n Tushtey yn ennym hug eh dhyt, ","The Tree of Knowledge is the name he gave you,"
"myr beoyn, dy row mie as sie bentyn rhyt.","as your purpose, in that good and evil are your concern."
"Jeh’n villey noo shoh, ’sy laa nee mayd gee, ","The moment we eat of this holy tree, "
"she’n baase vees nyn leagh. Shoh, shoh baggyrt Yee. ","it is death that will be our reward. This, this is God’s threat."
"Cha vel shoh agh baggyrt, ta mee treishteil, ","This is no more than a threat, I trust,"
"son fer t’er ee, as foast t’eh er scapail.",for one has eaten and yet he has escaped.
"Jeh mie as sie, ta’n ooyl cur tushtey dooin. ","Of good and evil, the apple gives us knowledge."
"Tushtagh jeh mie, nagh voddym sie ’cheau voym? ","Knowing good, can I not cast evil from me?"
O treih! Cha nione dou foastagh mie ny sie.    [1227],Oh alas! I do not yet know good or evil.
"Cha nione dou’n baase, ny Jee, ny pooar y leigh. ","I do not know death, or God, or the power of the law."
"Shoh, shoh yn saase ver tushtey dou jeh ooilley. ","This, this is the means that will give me knowledge of all of that."
"Te millish da’n blass, aalin neesht da’n shilley,","It is sweet to the taste, fair to the eye too,"
as ta mee kiarit.’   [1228],and my mind is made up.’
,
Shoh grait e laue neu-luckee heeyn ee seose.   [1229],"This said, she stretched up her ill-fated hand."
"Cha nee un ooyl, agh bangan vrish ee neose, ","Not just one apple, but a branch she broke down,"
"trome, lane dy vess, as aignagh ren ee gee ","heavy, full of fruit, and willingly she ate"
gys va jeant magh yn accrys eck gys bee. ,until her appetite for food was satisfied.
,
SATAN goaill boggey [1230],SATAN rejoicing
‘Ta m’obbyr jeant! Ta ooilley m’ eearree aym! ,‘My work is done! I have all my desire!
Ta’n seihll noa naardey! E chummaltee ta lhiam. ,The new world is ruined! Its inhabitants are mine.
Nee Aue [j’ee] hene e sheshey ’hayrn dy ee   [1231],"Eve of her own accord will entice her spouse to eat,"
fegooish my hrubbyl. Cre sheeagh kiarail Yee?’ ,without my effort. What is God’s plan worth [now]?’
,
"Agh foastagh Aue cha ghow veg gys e cree,   [1232]","But Eve was not yet at all concerned,"
myr lane jeh’n treisht dy beagh ee hene myr Jee.,being full of trust that she herself would be like God.
"Ar-lh’ee dy row ee hannah er y skian, ","She felt she was already on the wing,"
"aarloo dy etlagh, ard erskyn y Ghrian, ","ready to fly, high above the Sun,"
"dy aagail Adam ynrican ’sy ghaar, ","to leave Adam alone in the garden,"
choud ’s veagh ee hene ayns stayd dy vaynrys share. ,while she herself would be in a state of greater joy.
"Ny-yeih, myr geadagh dy jinnagh Jee ben elley   ","Nevertheless, jealous that God would fashion "
"y chiaddagh da, tra veagh ee choud ass shilley,  [1233]","another woman for him, when she was so far out of sight,"
dy lhiantyn dasyn kinjagh ren ee ’reih ,"she chose to stick with him permanently,"
son graih cha surragh ee dy scarrey veih. ,for love would not let her part from him.
,
[AUE] [1234],[EVE]
"‘Lhig my chron,’ dooyrt ee, ‘v’eddyr bio ny marroo,  [1235]","‘Whether my destiny,’ she said, ‘is to live or to die, "
"myr jee ayns Niau, ny myr ben er y Thalloo, ","as a god in Heaven, or as a woman on the Earth,"
she marish Adam my chron kinjagh vees. ,it’s with Adam my destiny will always be.
"Va shin un eill, cha bee mayd arragh jees. ","We were one flesh, we will not henceforth be two."
As verrym lhiam yn gioot shoh gys my hiarn ,And I will bring this gift to my lord
’sy vaynrys ayms dy vod ve echey ayrn.’ ,so that he can have a share in my joy.’
,
"As reesht jeh’n villey, banglane vrish ee lh’ee,","And again off the tree, she broke herself a branch,"
"palchey dy ooylyn, lheid as d’ee-ee hene roïe.   [1236]","abundant in apples, like she herself ate before."
Agh va’n Ghrian hannah er gholl lieh’n jurnah  ö,But the Sun had already gone half the journey 
"veih’n Shar gys Sheear, as greinnagh nish y traa  ý","from the East to West, and the time now being pressing "
"son Aue gys Adam reeshtagh dy hyndaa,   ø","for Eve to return to Adam,"
"b’oddey lesh Adam Aue ve fuirraght veih,   [1237]","Adam thought Eve had stayed away from him too long, "
as fud y gharey v’eh ronsagh magh ny jeï.   ,and through the garden he was searching after her.
"Ec Billey’n Tushtey fooar eh ee ny shassoo, ","He found her standing at the Tree of Knowledge,"
"e sooillyn injil jeeaghyn er y thalloo, ","her eyes looking low at the ground,"
"myr ayns smooinaght dowin, cre va eck dy ghra ","as if in deep thought, what had she to say"
"son leshtal, kys va ceaut eck wheesh jeh’n laa,","for an excuse, how she had spent so much of the day,"
"yn banglane ooylagh croghey er e roih, ","the apple branch hanging on her arm,"
"son gioot cowir Adam, myr veih laue vie Yee.","as a gift for Adam, as from God’s good hand."
"Troggal e shilley gennal yeeagh ee er, ","Raising her gaze she merrily looked at him,"
lhiggey da’n vangan tuittym er y laare. ,letting the branch fall on the ground.
"E roih’ghyn gial dy graihagh cheau ee mysh, ","Her fair arms she threw around him lovingly,"
soiljagh cre’n boggey v’eck dy veeiteil rish.,showing what joy she had to be meeting him.
,
[ADAM],[ADAM]
"‘Gherjagh,’ dooyrt Adam, ‘cre t’er chur cumrail","‘Dearest,’ said Adam, ‘what has kept you"
ort veih my heshaght neayr ren shin paartail? ,from my company since we parted?
"Maynrys Phargeiys cha vel veg ayns my hilley, ",The joy of Paradise is nothing in my view
uss ass y raad; mee-gherjagh dou ta ooilley.’,with you away; everything discomforts me.’
,
"Fuill ghruainyn Aue, rish shoh, va goll as cheet,   [1238] ","At this Eve’s cheeks alternately flushed and went pale,  [1239]"
agglagh dy ve gys coontey sharroo eït.,afraid to be called to bitter account.
"Shoh honnick Adam, as y bangan ooyl ","Adam saw this, and the apple branch"
"huit veih e laue, ny lhie er laare ny cooyl.","that had fallen from her hand, lying on the ground behind her."
Ooilley hug smooinaght agglagh ayns e chree ,"All of it put an awful thought in his heart,"
dy row ee hannah ’r vrishey sarey Yee. ,that she had already broken God’s command.
"Agh Aue, dy hayrn eh ass e lhag-chiarail, ","But Eve, to draw him aside from her improvidence,"
ghow toshiaght urree hene dy insh e skeeal. ,began to tell her story.
,
[AUE],[EVE]
"‘My hiarn,’ dooyrt ee, ‘ny bee [uss] trubblit wheesh  [1240]","‘My lord,’ she said, ‘don’t be so concerned"
"son y chumrail ayms, agh ny s’leaie cur booise. ","about my delay, but rather give thanks."
Yindyssagh ta’n oyr ren mish choud ’chummal wooid.  [1241] (+1),The cause that kept me so long from you is amazing.
S’beg heill shin roïe dy vaikagh shin y lheid. ,Little did we imagine before that we would see such a thing.
"Yn billey shoh, ’naght myr ta inshit dooin, ","This tree is not, as was told to us,"
"cha vel son olkys, agh freayll olkys wooin.","for evil, but to keep evil from us."
"Ayns ynnyd baase, e vess y ee ver bea. ","Instead of death, eating its fruit will give life."
