English,Manx
Super flumina. Psal. 137.,Svper flvmina. psal. 137.
By the waters of Babylon wee sate downe & wept : when we remembered (thee) O Sion.,"1. Liorish wiskaghyn Vabilon hei shwin shíis, as ren shwin kẃo : nar ghwini shwin oyrts, O Héion."
"2 As for our harpes, wee hanged them up : upon the trees that are therein.","2. As erson nan grẃityn, ghrogh shwin shýas áyd : er ny bilchyn aynshen."
"3 For they that led us away captive, required of us then a song and melodie in our heavinesse : Sing us one of the songs of Sion.","3. Erson aydsyn líid shwiniyn er shiul nan gimmi, hýrr ayd orwin eis oráyn as binnys ayns nan drimshey : gowgi dwiniyn anayn dy oranyn Seión."
4 How shall we sing the Lords song : in a strange lande?,4. Kyns góẁi meid oráyn yn Chiarn : ayns tallw jóri?
"5 If I forget thee, O Hierusalem : let my right hand forget her cunning.","5. My iarẃdyms us, Ó Jeriusalem : ligg e my law iesh y sklyei y iarẃd."
"6 If I do not remember thee, let my tongue cleave to the roofe of my mouth : yea, if I preferre not Hierusalem in my mirth.","6. Managh gwiniym oyrts, ligg e my hiange lianaghtyn gys fyrrwgh my véal : ta mi grá, managh niarr liâm Jeriusalem ayn my iann."
,
"7 Remember the children of Edom, O Lord, in the day of Hierusalem : how they said, Downe with it, downe with it, even to the ground.","7. Kwini er klawn Edom, O Hiarn, ayns lá Jeriusalem : kyns dwyrt áyd, shíis lesh, shiis lesh, gy jarw gys y tallw."
,
"8 O daughter of Babylon, wasted with misery : yea, happie shall he be that rewardeth thee as thou hast served us.","8. O iniin Vabilon, kéistch rish boghtanys : gy sickyr, sh’ maynry víis na véi-syn ta dy ghwilinys, mar tow er nan shyrvées."
9 Blessed shall he be that taketh thy children : and throweth them against the stones.,9. Baníit víis eshyn gowys dy ghlawns : as hilgys ayd nyoi ny klaghyn.
,
,
Confitebor tibi. Psal. 138.,Confitebor tíbi. psal. 138. 
"I wil give thanks unto thee, O Lord, with my whole heart : even before the gods will I sing praise unto thee.","1. Verřym bẃias dwitch, O Hiarn, rish my ghríi sláyn : gy jarw feanish ny jíaghyn goyms oráyn dwitch."
"2 I wil worship toward thy holy Temple, & praise thy Name, because of thy loving kindnesse and trueth : for thou hast magnified thy Name and thy word above all things.","2. Níims ammys gys tdy hiampyl kasserick, as mollym t’ enyms, erson tdy ghéindylys grayigóil as tdy irrinys : erson tow us er molley gy mwar t’ enym as t’ okyls erskyn gygh wlly redd."
"3 When I called upon thee, thou heardest mee : and enduedst my soule with much strength.","3. Nar jei mi oyrts, ghýyl us mí : as lien w m’ anym rish [...] gniart."
"4 All the Kings of the earth shall praise thee, O Lord : for they have heard the words of thy mouth.","4. Níi wlly ríiaghyn yn tallẃin us y volley, O Hiarn : erson ghyyl áyd fokelyn dy véỳls."
"5 Yea, they shall sing in the wayes of the Lord : that great is the glory of the Lord.","5. Gy jarw, gowi áyd oráyn ayns ráydjyn yn Chiarn : gy vell gloyr yn Chiarn mẃar."
"6 For though the Lord be high, yet hath he respect unto the lowly : as for the proud, he beholdeth them afarre off.","6. Erson gy ta yn Chiarn ayrd, fóost te toyrt tasky d’ yn slyei imbli[265] : erson yn slyei morniagh, t’ e jaghyn oriǔ fodey vei. "
"7 Though I walke in the mids of trouble, yet shalt thou refresh me : thou shalt stretch foorth thy hand upon the furiousnesse of mine enemies, and thy right hand shall save mee.","7. Gy ta mi gimiaght ayns méan syaghyn, fóost níi us mish y ẃraghy : shíniit ẃ magh tdy law er kýeis my noidjyn, as sawi dy law iesh mish."
,y ẃraghy] ms. wẃraghy
"8 The Lord shal make good his loving-kindnes toward me : yea, thy mercie, O Lord, endureth for ever; despise not then the workes of thine owne hands.","8. Níi yn Chiarn y gheindylys grayigẃil y ianw mei dẃỳs : gy jarw, O Hiarn, ta dy vyghin farraghtyn erson gybragh; na syei begg eis dy obraghyn dy lawyn héyn."
,
The xxix. day. ,Yn xxix. la.
Morning prayer.,Ayryn.
Domine probasti. Psal. 139.,Domine probasti. psal. 139.
"O Lord, thou hast searched mee out, and knowen me : thou knowest my downe sitting and mine uprising, thou understandest my thoughts long before.","1. O Hiarn, ta us er my hyirre magh, as bawn dw̌it mi : sawn dwit my hyei shíis as m’ irri shúas; tow twigel my smwnaghtyn foddey reyf."
"2 Thou art about my path, and about my bedde : and spiest out all my wayes.",2. Tows magiyrt my ghassyn as magiyrt my labbi : as fackin magh my raydjyn wlly. 
"3 For loe, there is not a word in my tongue : but thou, O Lord, knowest it altogether.","3. Erson jéagh, gha vel fokyl er my hiange : nagh náwn dy [...][266] e wlly kẃjaght."
4 Thou hast fashioned me behinde and before : and layd thine hand upon me.,4. Ta us er my ghwmmey er my ghẃlyw as er my vialw : as lei w dy law orrym.
5 Such knowledge is too wonderfull and excellent for me : I cannot attaine unto it.,5. Ta leid yn fysseri róo ientyssagh as róo ayrd dow : gha voddym roschyn hwgge.
6 Whither shal I goe then from thy Spirit : or whither shall I goe then from thy presence?,6. Kàrt[267] heyms eis vei tdy spyryd : na kàrt heyms éis vei t’ eanish?
"7 If I clime up into heaven, thou art there : if I goe downe to hell, thou art there also.","7. Ma heyms shýas gys neaw, ta us aynshen : ma heyms shíis gys nifrin, tow aynshen níist."
8 If I take the wings of the morning : and remaine in the uttermost parts of the Sea;,8. Ma goym skeanyn yn voghre : as fwrraghtyn ayns ny hardjyn soje magh dyn arkey;
9 Even there also shall thy hand leade me : and thy right hand shall hold me.,9. Gy jarw aynshen níist líidji tdy law mi : as ni tdy law iesh my ghwmmell. 
"10 If I say, Peradventure the darknesse shall cover me : then shall my night be turned to day.","10. Ma jirrym, higgo[268] ni yn dorghys my ghwdy : eis bi m’ yi erna hynda gys lá."
"11 Yea, the darkenesse is no darkenesse with thee, but the night is as cleare as the day : the darknesse and light (to thee) are both alike.","11. Gy sickyr, ghanié yn dorghys [dorghys] erbí mayrts, agh ta yn yi gho solys ass y lá : ta yn dorghys as y soilshe dwitch wlly mar anáyn."
12 For my reines are thine : thou hast covered mee in my mothers wombe.,12. Sh’ lâts my áreníỳn : tous er my ghwdyghy ayns brenn my váyre.
"13 I will give thankes unto thee, for I am fearefully and wonderfully made : marveilous are thy works, and that my soule knoweth right well.","13. Verrym bwias dwitch, erson ta mi gy haggylagh as gy hientyssagh jant : sh’ ientyssagh t’ obraghyn, as shen sawn dy my anym gy fíir vei."
"14 My bones are not hid from thee : though I bee made secretly, and fashioned beneath in the earth.","14. Gha vel my ghnawyn fallíit void : gy ta mi jant gynnys, as kwmmit híis ayns y tallw."
"15 Thine eyes did see my substance, yet being unperfect : and in thy booke were all my members written;","15. Ghonick tdy hwilyn my vri, nar ve fóyst gynn ghwmmey : as ayns tdy lior va wlly my alltyn skriut;"
16 Which day by day were fashioned : when as yet there was none of them.,16. Va y la gy la kwmmit : nar nagh row fóost vegg jû.
"17 How deare are thy counsels unto me, O God : O how great is the summe of them!","17. Gho dyer as ta dy ghorliyn dwys, O Iíh : O gho mwar ta ny símín acksyn!"
"18 If I tell them, they are moe in number then the sand : when I wake up, I am present with thee.","18. Ma érivym áyd, t’ áyd nasmẃ[269] ayns erif na yn gennagh : nar ta mi dwysky shúas ta mi [...] ayns t’ enish.[270]"
"19 Wilt thou not slay the wicked, O God : depart from me, ye bloodthirstie men.","19. Nagh marr ẃ yn niawghráwi, O Iíh ? shiuligi voyms, shiusse géne ta páa nyre fwill."
,
20 For they speake unrighteously against thee : and thine enemies take thy Name in vaine.,20. Erson t’ áyd loyrt gy niaw ynrick t’ yôis : as ta dy noidjyn goyl t’ enym ayns fardáyl.
"21 Doe not I hate them, O Lord, that hate thee : and am not I grieved with those that rise up against thee?","21. Nagh vel dẃoi áym oriwsyn, O Hiarn, ta dẃoi ack oyrts : as nagh vel mi jumẃygh riusyn ta girri shúas t’ yôis?"
"22 Yea, I hate them right sore : even as though they were mine enemies.","22. Gy sickyr, ta dẃoi [...][271] aym oriǔsyn : gy jarw mar as beagh áyd my noidjyn."
"23 Trie me, O God, and seeke the ground of my heart : prove me, and examine my thoughts.","23. Prow mi, O Iíh, as shyirr dyifnid my ghrí : shy̌irr magh mi, as féyst my smẃnaghtyn."
24 Looke well if there be any way of wickednesse in me : and leade me in the way everlasting.,24. Jéagh gy mei ma ta ráyd erbí d’ olkys ayňyms : as líid mi ayns rayd gybragh farraghtyn.
,
,
"Eripe me, Domine. Psal. 140.",Eripe me Domine. psal. 140.
"Deliver me, O Lord, from the evil man : and preserve me from the wicked man;","1. Lifrée mish, O Hiarn, vei yn dwyne olk : as friall mi vei yn drogh wyney;"
wicked man] 1599 wicked men,yn drogh] ms. ny drogh
2 Which imagine mischiefe in their hearts : and stirre up strife all the day long.,2. Ta smwnaghtyn skèlley ayns nan griaghyn : as brosnaghy shúas ymmyr fei yn lá.
Which] 1662 Who,
3 They have sharpened their tongues like a serpent : adders poison is under their lips.,3. T’ áyd ern geryghe[272] nan janganyn kasly rish arnef : ta pyshyn adderyn fwo nan meyliyn.
"4 Keepe me, O Lord, from the handes of the ungodly : preserve mee from the wicked men, which are purposed to overthrow my goings.","4. Friall mi, Hiarn vei lawyn y niaw ghrawi : fríal [mi] vei ny drogh ’éne, ta soẃlaghy dy hilge harrish my immíaghtyns."
which] 1662 who,
"5 The proud have layd a snare for mee, and spread a net abroad with cords : yea, and set traps in my way.","5. Héi yn slyei morniagh ribbe ma ghowrs, as skéyl ayd [magh lién gy][273] lean rish teddyn : gy jarw as héi áyd ribbaghyn ayns my ráyd."
,teddyn] ms. t’eddyn
"6 I saide unto the Lord, Thou art my God : heare the voyce of my prayers, O Lord.","6. Dẃyrt mi rish yn Chiarn, she us my Iíh : klast rish korá my phadjeryn, O Hiarn."
"7 O Lord God, thou strength of my health : thou hast covered my head in the day of battell.","7. O Hiarn Jíh, us gniart my láint : tow̌ er gẃdaghy my ghian ayns lá yn ghagi."
"8 Let not the ungodly have his desire, O Lord : let not his mischievous imagination prosper, lest they be too proude.","8. Na ligg d’ yn niawghrawi y agnys y geadthin, O Hiarn : na ligg dâ grogh smwnaghtyn doll er hoshiagh, nagh bií áyd roó vorniagh."
,d’ yn] ms. dy
9 Let the mischiefe of their owne lips fall upon the head of them : that compasse me about.,9. Ligg e olk nan meliyn héyn twitchym er ny kinn acksyn : ta dy my ghimshéyn magiyrt.
"10 Let hot burning coales fal upon them : let them be cast into the fire and into the pit, that they never rise up againe.","10. Ligg e smarágyn che lossy twitchym oriusyn : ligg aw ve er nan dilge ayns yn ainill, as ayns yn lagg, nagh nirri áyd shýas ríist gybragh."
11 A man full of wordes shall not prosper upon the earth : evill shall hunt the wicked person to overthrow him.,"11. Dwyne layn dy okelyn, gha jeid e er y hoshiagh er y talw : níi olk yn drogh ẃney y helg, dy hilge harrish é."
12 Sure I am that the Lord will avenge the poore : and maintaine the cause of the helplesse.,12. Ta mi sićkyr gy gwilíin yn Chiarn erson ny moght : as gy gwmm é shuas kwysh dwyney gyn ghẃyne.
,gy gwilíin] ms. ny gwilíin
13 The righteous also shall give thanks unto thy Name : and the just shall continue in thy sight.,13. Ver yn dwyne kayragh bwias dy t’ enyms : as [...][274] yn dwyne kayragh ayns tdy hilliys. 
,
,
"Domine, clamaui. Psal. 141.",Domine clamavi. psal. 141.
"Lord, I call upon thee, haste thee unto me : and consider my voyce, when I cry unto thee.","1. Hiarn, ta mi gemagh oyrts; jean seir hwym : as smŵni er my ghora, nar eiym hwyds."
2 Let my prayer be set forth in thy sight as the Incense : and let the lifting up of my hands be an evening sacrifice.,2. Ligg e my phadjer ve erna hoyrt magh ayns t’ eanish mar soyr millys : as ligg e trogell shýas my lawyn ve mar owrell faskyr.
"3 Set a watch, O Lord, before my mouth : and keep the doore of my lips.","3. Sei are, O Hiarn, reyf my véayl : as frial dorrys my veéliyn. "
"4 O let not mine heart be inclined to any evill thing : let mee not bee occupied in ungodly workes, with the men that worke wickednes, lest I eat of such things as please them.","4. Na ligg dy my ghrí ve erna lẃby gys drogh red erbi : na ligg dow ve klaghtíit ayns obraghyn niawghrawi marish ny déne ta obraghe olk, nagh niim dy leid ny reddyn níi aydsyn y vwias."
5 Let the righteous rather smite mee friendly : and reprove me.,5. Ligg e yn niaw ghrawi[275] naslýi my voally gy mwnjeroil : as aghsan y hoyrt dow.
,aghsan] ms. haghsan
"6 But let not their precious balmes breake my head: yea, I will pray yet against their wickednesse.","6. As na ligg [e] yn ẃil dýer acksyn my ghian y vrishié : gy sićkyr, níỳm padjer fóost nyoi ’an olkys acksyn."
"7 Let their Judges bee overthrowen in stonie places: that they may heare my words, for they are sweete.","7. Ligg e nan mrîunyn ve er nan dilge harrish ayns ynnydyn klaghagh : gy vod ayd m’ okelyns y ghlastchen, erson t’ ayd millys."
8 Our bones lie scattered before the pit : like as when one breaketh and heweth wood upon the earth.[276],8. Ta nan gnawyn nan lyi skěylt roish y lagg : nash mar nar ta anáyn brishie as gayrre fyei er y tallw.[277]
,
"9 But mine eyes looke unto thee, O Lord God : in thee is my trust, O cast not out my soule.",9. Agh ta
10 Keepe mee from the snare that they have laid for mee : and from the traps of the wicked doers.,
11 Let the ungodly fall into their owne nets together : and let me ever escape them.,
,
,
The xxix. day.,
Evening prayer.,
Voce mea ad Dominum. Psal. 142. ,
"I cryed unto the Lord with my voice : yea, even unto the Lord did I make my supplication.",
2 I powred out my complaints before him : and shewed him of my trouble.,
"3 When my spirit was in heavinesse, thou knewest my path : in the way wherein I walked, have they privily laid a snare for me.",
4 I looked also upon my right hand : and saw there was no man that would know me.,
5 I had no place to flee unto : and no man cared for my soule.,
"6 I cried unto thee, O Lord, and said : Thou art my hope and my portion in the land of the living.",
7 Consider my complaint : for I am brought very lowe.,
8 O deliver mee from my persecutors : for they are too strong for me.,
"9 Bring my soule out of prison, that I may give thanks unto thy Name : which thing if thou wilt graunt me, then shall the righteous resort unto my companie.",
,
,
,eis níi yn krawi chíit gys my heshiaght. 
,
,
Domine exaudi. Psal. 143.,Domine exaudi. psal. 143.
"Heare my prayer, O Lord, and consider my desire : hearken unto me for thy trueth and righteousnesse sake.","1. Klast ry my phadjer, O Hiarn, as smwni er m’ akan : klast rwyms er grayi t’ irrinys as dy ghayrys."
2 And enter not into judgement with thy servant: for in thy sight shall no man living be justified.,2. As na gow schiagh ayns brwinys rish tdy herváynt : erson ayns tdy hilliys gha bíi dwyne erbi bio erna hyyre. 
"3 For the enemie hath persecuted my soule; hee hath smitten my life downe to the ground : hee hath layd me in the darkenesse, as the men that have bene long dead.","3. Erson ta yn noid ern eiyrts m’ anym gy holk; t’ e er moally my vee shíis gys y tallw : t’ e er my ghwrr my ly̌ei ayns y dorghys, mar ny deney ta fodey marrw."
,moally] ms. m’ ’oally
